room,level,num_players,num_mobs_killed,num_towers_killed,num_minibosses_killed,num_bosses_killed,num_clicks,num_abilities_activated,num_players_reaching_milestone_level,num_ability_items_activated,num_active_players,time_simulating,time_saving
37559,6119,1495,49410,16524,3667,611,77047417582409,55883,1500,116630,278,4.6150070733204,41.855726237687
37651,5836,1492,47143,15762,3498,583,50551304815331,54141,1500,104440,289,3.9060773954946,63.3454569598
37558,4484,1491,36208,12110,2688,448,35544149357368,37593,1500,84220,130,5.8137278728228,55.928663025483
37645,4084,1495,33001,11031,2448,408,18370708246149,34349,1500,64280,155,4.2391246148734,57.171787234512
37671,3985,1500,32199,10763,2388,398,101025753409692,29365,1500,60159,139,5.6693491186545,56.700209407042
37561,3547,1500,28647,9579,2124,354,6218288207150,32487,1499,67626,109,6.4920066763332,50.946111410286
37584,3279,1485,26496,8856,1966,328,589118077366,28224,1382,62122,78,1.3742370663385,50.407610325511
37569,3239,1489,26169,8748,1938,323,4709382394780,28170,1199,60894,93,2.2324525862095,49.51826333532
37777,2989,1492,24146,8073,1788,298,5267919410906,24454,1499,45589,114,5.6280574121032,53.691908397848
37554,2871,1495,23198,7754,1722,287,273373961,26807,1151,56071,103,3.6556478022061,54.369619966542
37560,2679,1487,21684,7236,1607,268,674383884194,26123,1095,51985,80,2.8431342534254,46.644790825602
37555,2633,1495,21312,7112,1578,263,4420624588244,24298,1069,53851,68,2.668974319267,45.885253168031
37578,2603,1490,21065,7031,1560,260,90838789,24820,1141,48329,75,6.2329417581746,51.562985447491
37885,2559,1499,20688,6912,1530,255,3292192187357,20743,1303,37173,89,2.4188409671596,49.689496419821
37556,2557,1488,20698,6906,1530,255,54641374414,26554,1164,54083,80,8.146035759409,49.139952611244
37601,2526,1482,20451,6825,1512,252,6425013635498,20657,1029,47595,57,5.1868699831383,67.347183636298
37557,2389,1495,19348,6453,1428,238,1490824903313,22870,1082,48536,68,6.0949560886514,53.332802164159
37552,2361,1489,19127,6378,1416,236,57741647,23128,1159,49494,75,3.2609662478074,49.71426379918
37621,2314,1485,18755,6252,1386,231,180517410748,19703,1026,42034,47,4.1300359029135,47.694482788591
37572,2308,1493,18753,6236,1380,230,2876081563935,23196,1127,48840,56,1.0362273600202,47.608125481341
37567,2282,1496,18525,6165,1368,228,196024508170,22860,1182,46903,64,2.1416258505263,47.818489979369
37586,2226,1490,18078,6015,1332,222,1217579422,21881,1102,47876,55,6.172718006907,58.223248715671
37600,2188,1491,17749,5912,1308,218,136472989,19951,1073,43490,59,4.3863869557147,49.469669229333
37580,2146,1485,17486,5799,1284,214,1803088308,20909,1110,45038,50,3.2289308487199,54.821611758182
